Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Mobile Phone,iQOO,83A4088D,Game people which hour source laugh big join left.,5620,2023-05-06,2023-05-23,3,Tracy Villa,Michaelchester,Central,,Samsung Exynos,4GB,128GB,
Mobile Phone,HP,D4D6421A,By thing since contain yourself office country song control wonder.,13500,2024-06-20,2024-07-13,2,Karen Morgan,Richardsland,West,,Snapdragon 7s,12GB,64GB,
Mobile Phone,Google,73B575AC,Business need end more happy great degree letter.,105638,2024-05-03,2024-06-24,7,Elaine Rivera,Brooksside,North,,Snapdragon 8 Gen,12GB,1TB,
Mobile Phone,Huawei,4B955411,Accept will light author level member edge group line president.,80759,2024-05-04,2024-06-10,2,James Mccormick,Justinfurt,North,,MediaTek Dimensity,16GB,512GB,
Mobile Phone,Vivo,93A0FCA0,Tonight air budget result wish have really long bit.,31533,2023-08-12,2023-09-19,2,Melissa Powell,Lake Jared,West,,MediaTek Dimensity,4GB,256GB,
Mobile Phone,Nokia,1470D57D,American consider course economy difference model manage Mr act read go design.,9949,2025-01-28,2025-03-29,4,John Bailey,Danaview,West,,Snapdragon 7 Gen,4GB,64GB,
Mobile Phone,Toshiba,7CC3269D,High same information along every threat tree item partner any south.,162779,2023-07-07,2023-08-22,5,Thomas Murray,Rachelview,West,,Snapdragon 7s,6GB,1TB,
Mobile Phone,Acer,E0B0430B,Simply watch hard standard race detail of policy anyone decade can.,15819,2023-05-23,2023-05-30,9,Jessica Gordon,West Kelly,Central,,Snapdragon 7s,32GB,64GB,
Mobile Phone,Toshiba,1871A11B,Beautiful already reveal win behind nothing care moment government world executive.,154861,2023-08-14,2023-10-07,4,Audrey Horne,Veronicamouth,West,,Apple A-Series,16GB,512GB,
Mobile Phone,Dell,E00DF23B,Off upon computer control environmental likely.,17937,2024-12-05,2025-01-06,10,Sharon Burns,Websterborough,North,,Snapdragon 7 Gen,12GB,64GB,
Mobile Phone,Redmi,1C74B4B6,Relate take great you fact only different traditional no book speak east toward.,107560,2023-09-13,2023-10-15,6,Brenda Garner,East Shawnchester,South,,Snapdragon 7s,4GB,128GB,
Mobile Phone,iQOO,31FFFBEA,Southern news marriage yourself customer believe mind beautiful six.,144399,2023-07-14,2023-09-01,8,Vanessa Hodges,Port Nicholas,East,,MediaTek Helio,16GB,512GB,
Mobile Phone,Sony,CFDD54EB,Family enough sign people right green bring keep fire member nature public carry.,141660,2024-07-20,2024-09-02,7,Allen Mccoy,Kempmouth,West,,Snapdragon 8 Gen,12GB,256GB,
Mobile Phone,Vivo,EC0FE97B,Have country better today thing else ago democratic weight only know reality.,134547,2025-03-02,2025-03-23,3,Sarah Smith,South Thomas,South,,Snapdragon 7s,12GB,128GB,
Mobile Phone,Apple,4E9F4F8B,Southern compare growth side ahead conference.,162771,2024-04-26,2024-05-18,3,Christina Lang,Rachelside,Central,,Apple A-Series,6GB,64GB,
Mobile Phone,Realme,04F99953,Decade court speak wife letter decade make institution air garden short size available.,106674,2024-04-25,2024-05-04,5,Kenneth Singh,Lake Tiffany,East,,MediaTek Helio,12GB,128GB,
Mobile Phone,Lenovo,74769112,Group too prevent before the receive outside player.,40160,2024-12-08,2024-12-09,6,Ashley Graves,Robinshire,East,,MediaTek Helio,8GB,64GB,
Mobile Phone,Dell,6A592107,Education series doctor set film main occur simply hard how security name my.,175882,2025-02-05,2025-03-28,3,Kelsey Smith,Knightland,East,,Samsung Exynos,6GB,512GB,
Mobile Phone,Dell,8D3011E2,Sign during production kind smile executive eye ground strong different forget statement near.,111476,2023-08-21,2023-08-22,9,Brooke Johnson,West Edwardport,East,,Snapdragon 7s,12GB,256GB,
Mobile Phone,Motorola,48079F17,Away down above hospital certainly pretty green.,143835,2023-09-10,2023-09-22,6,Mr. Tyler Martinez,Port Christopher,Central,,Apple A-Series,12GB,1TB,
Mobile Phone,iQOO,D3F400A0,Surface rock control protect final operation themselves set hard occur fish a join.,91426,2023-07-21,2023-09-01,10,Jennifer Green,Meganview,West,,MediaTek Helio,6GB,512GB,
Mobile Phone,Apple,0BBE140B,Arm water suggest reflect add here life condition owner east.,136835,2025-02-13,2025-03-31,3,Dennis Brown,Paulborough,West,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Sony,0872BC11,Dream exist draw no may simple feel dog develop student expert increase.,126593,2024-11-28,2025-01-07,2,Eric Blake,Kimbury,West,,Snapdragon 7 Gen,4GB,64GB,
Mobile Phone,Oppo,F8D4B6FB,Author economic represent account stay sister a field general such bring own.,152180,2024-06-15,2024-06-21,6,Suzanne Christian,Christinemouth,South,,Apple A-Series,16GB,128GB,
Mobile Phone,Dell,C265DF9B,Test note card send action especially join find heart truth ready.,67581,2024-07-02,2024-07-27,5,Kelly Castro,Monicatown,South,,Snapdragon 7s,32GB,64GB,
Mobile Phone,Redmi,E899E0CF,Along herself check leader own management.,124564,2023-05-02,2023-05-15,9,Bradley Pierce,Garciatown,East,,Samsung Exynos,8GB,1TB,
Mobile Phone,Microsoft,BD925D8F,Fall government begin heart hit total feel seat especially increase.,183430,2024-03-31,2024-04-18,3,Darrell Blake,West Charlesbury,Central,,Apple A-Series,16GB,256GB,
Mobile Phone,Microsoft,24D602E0,Phone court condition past too approach couple road what religious.,37461,2024-02-15,2024-04-13,7,Sandra Cline,Phillipston,West,,Snapdragon 8 Gen,12GB,1TB,
Mobile Phone,iQOO,AD6083DB,Father by relationship end start real break sort price.,199396,2023-06-30,2023-07-24,8,Clifford Richardson,West Ryanhaven,Central,,Snapdragon 7 Gen,4GB,64GB,
Mobile Phone,Sony,0C8D6326,Teacher own model full enough try.,31845,2024-12-28,2025-01-16,4,Sherri Hammond,Lake Steven,North,,Snapdragon 7s,32GB,256GB,
Mobile Phone,Lenovo,81C73709,Produce six good collection art level business deal mouth idea notice wait many.,50999,2023-11-01,2023-12-27,7,Crystal Ballard,Aaronhaven,North,,Apple A-Series,12GB,64GB,
Mobile Phone,Apple,0CEE4EC5,Event central prevent where race long expect wind much degree.,159997,2024-02-27,2024-03-22,5,Amanda Phelps,East Victoria,North,,MediaTek Helio,12GB,64GB,
Mobile Phone,OnePlus,73B2F07C,Section degree interesting recently south wide.,32474,2023-04-26,2023-06-07,5,Kevin Sweeney,Chenville,West,,MediaTek Helio,16GB,512GB,
Mobile Phone,Motorola,E0FE5686,Mind our agent or interview day international road whom.,12447,2023-11-04,2023-11-29,6,Anthony Johnson,Carolview,South,,MediaTek Dimensity,16GB,1TB,
Mobile Phone,HP,E2A7B73E,Situation allow between keep student feel.,62945,2025-03-08,2025-04-08,6,Sara Bray,Amandaport,South,,Snapdragon 7s,6GB,1TB,
Mobile Phone,Google,692A88F8,Effect quality cost main job western stay television fear up.,108640,2024-02-10,2024-03-08,8,Jackie Pollard,Michaelland,West,,MediaTek Helio,16GB,256GB,
Mobile Phone,Huawei,DD49670B,Church especially bad range choose scene produce.,198031,2024-11-01,2024-11-28,4,Christopher Caldwell,Harrisside,Central,,Snapdragon 7s,32GB,512GB,
Mobile Phone,Apple,F4D10B6A,Receive activity perform loss thing early today walk early she.,76020,2024-12-20,2024-12-22,4,Cynthia Sparks,Lake Natasha,Central,,Snapdragon 7 Gen,12GB,128GB,
Mobile Phone,Realme,32F63FBA,Movie news big image from crime add not step.,197284,2024-04-05,2024-06-02,10,Alex Tucker,West Katiemouth,Central,,MediaTek Helio,6GB,128GB,
Mobile Phone,Asus,DFA60CB5,Site young because TV nature data employee style.,112043,2024-11-02,2024-11-06,6,Krista George,North Amberville,Central,,Snapdragon 8 Gen,16GB,512GB,
Mobile Phone,Nokia,F16BA885,Week deep brother painting watch position under record analysis war hear.,138720,2024-05-10,2024-05-24,8,Jonathan Hernandez,Lake Aliciaberg,West,,Snapdragon 7s,6GB,128GB,
Mobile Phone,HP,99AC1B0F,Consider walk Democrat series party question place rather.,128708,2024-01-14,2024-02-01,3,Matthew Heath,Garnerville,West,,MediaTek Helio,8GB,128GB,
Mobile Phone,iQOO,270C59F8,Himself represent marriage experience year thus worry staff.,117839,2023-07-14,2023-09-08,9,Jill Martin,Keithburgh,West,,Snapdragon 8 Gen,8GB,128GB,
Mobile Phone,HP,6AAEFF5A,Mission fund security poor wait course against policy run daughter strong speech.,135951,2025-01-28,2025-03-15,8,Gabriel Wood,Port Ricardoport,East,,Snapdragon 8 Gen,8GB,128GB,
Mobile Phone,Google,B47C6450,Method now yet trouble sort mean beyond meeting meet.,53785,2023-04-19,2023-05-23,6,Mark Stout,Anthonyland,North,,Snapdragon 7 Gen,32GB,256GB,
Mobile Phone,iQOO,5A3EF9A4,Win record movie modern nearly media.,80010,2024-11-04,2024-11-12,8,Paul Patterson,New Colleenfort,North,,Samsung Exynos,6GB,256GB,
Mobile Phone,Oppo,D7D04E29,High management small animal evidence standard.,138772,2024-09-17,2024-11-06,9,Laura Thomas,South Josephchester,West,,MediaTek Helio,8GB,64GB,
Mobile Phone,Realme,81690E4C,Boy far scientist chair scene war.,27386,2024-06-18,2024-07-14,8,Antonio Martinez,Jenniferstad,East,,Snapdragon 8 Gen,4GB,64GB,
Mobile Phone,Samsung,C1E04470,Care assume act test job serious.,185200,2024-02-06,2024-03-07,9,Lauren Johnson,New Mary,West,,Samsung Exynos,6GB,128GB,
Mobile Phone,Dell,2BFFA446,Approach walk condition Congress food effect current window.,35903,2024-10-26,2024-12-11,9,Alfred Ramos,Jennifershire,West,,MediaTek Dimensity,8GB,512GB,
Mobile Phone,Acer,76E7C14C,Their nation care single close forget.,52266,2024-08-29,2024-09-29,7,Mr. Carl Wilkins,Josephside,South,,Samsung Exynos,4GB,128GB,
Mobile Phone,Acer,AE1807C9,Us day seek serious body evening but when society outside.,110984,2025-03-06,2025-04-14,7,Alyssa Downs,Amandaberg,Central,,MediaTek Helio,6GB,1TB,
Mobile Phone,Realme,3857F282,Management manage human reveal herself world threat election discuss able large nice nothing.,195973,2024-01-11,2024-02-13,4,Emily Richard,North Williamland,East,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Sony,85965192,American late indeed spend station it buy condition site her recognize.,142746,2024-02-17,2024-03-31,9,Brandon Walker,Thompsonfort,East,,Snapdragon 7 Gen,8GB,256GB,
Mobile Phone,HP,D7AF6FF3,Know growth Mr clear area opportunity question detail short rock throughout.,131766,2024-04-26,2024-05-11,3,Heather Ward,West Chad,South,,Samsung Exynos,12GB,128GB,
Mobile Phone,Huawei,67AFCF05,Or above ready social study act.,112641,2023-11-15,2023-12-08,10,Jessica Spencer,South Sarahburgh,West,,Snapdragon 7s,6GB,128GB,
Mobile Phone,Microsoft,880C8784,Bank grow fund interview shoulder identify professional consider wrong.,110742,2024-07-11,2024-07-22,6,Kimberly Scott,Port Kenneth,Central,,Samsung Exynos,16GB,64GB,
Mobile Phone,HP,EAE4C153,Ask difference rather sometimes position drop in newspaper open open responsibility.,127220,2024-02-23,2024-04-01,5,Andrew Payne,West Nicolas,Central,,Snapdragon 7s,16GB,1TB,
Mobile Phone,Nokia,A22ABACC,Nation election hold catch little third inside design interesting ground.,134925,2023-06-30,2023-08-14,2,Zachary Griffith,Nancymouth,South,,MediaTek Helio,8GB,128GB,
Mobile Phone,OnePlus,9E7D37F3,Lay family candidate voice management writer student write later machine how position carry.,53593,2023-08-10,2023-09-09,2,Jared Davis,West Megan,East,,Snapdragon 7s,32GB,256GB,
Mobile Phone,Nokia,AC0DB682,Whom deal citizen often cultural space decade.,117062,2024-09-14,2024-11-03,2,James Hale,Comptonmouth,Central,,Samsung Exynos,4GB,512GB,
Mobile Phone,Realme,F98CF399,Wide I plan become choose now debate reveal beat carry.,187255,2023-09-25,2023-10-28,10,Matthew Martinez,New Daisyberg,West,,MediaTek Helio,12GB,256GB,
Mobile Phone,iQOO,488EF91F,Owner nothing church there like tough.,162401,2023-10-07,2023-11-10,8,Maurice Morales,West Brycestad,East,,Snapdragon 8 Gen,6GB,128GB,
Mobile Phone,Dell,8446B624,Network new close language born future air suffer address player this.,11012,2024-11-16,2024-12-21,1,Jenna Romero,Lisatown,West,,Apple A-Series,6GB,1TB,
Mobile Phone,Samsung,2E8094E4,Care case natural course again operation.,182331,2024-02-04,2024-03-08,7,Julie Mcdaniel,North Kristinton,South,,MediaTek Helio,4GB,1TB,
Mobile Phone,Google,CC91ED6A,Position vote gas reason series security.,125181,2023-11-14,2023-12-17,8,Edward Henry,Carolynberg,Central,,Snapdragon 7s,12GB,512GB,
Mobile Phone,Lenovo,1E80925D,Hand wrong program ready continue security world new coach receive.,43742,2023-04-11,2023-04-23,6,Douglas Williams,Bautistamouth,West,,Samsung Exynos,12GB,256GB,
Mobile Phone,Google,6D86FA31,Per us east likely stop more he staff.,160525,2024-10-24,2024-11-26,3,Evan Parker,New Scottmouth,South,,Snapdragon 7s,4GB,128GB,
Mobile Phone,Redmi,331E7147,Foot pressure federal north staff Mrs wonder their.,111609,2024-04-27,2024-06-16,7,Jose Baker,Gregoryside,West,,Snapdragon 8 Gen,4GB,64GB,
Mobile Phone,OnePlus,25E3A154,What onto continue federal start he worker have general second letter time.,69066,2023-11-10,2023-11-30,3,Deborah Harris,Lake Craighaven,Central,,Snapdragon 7 Gen,6GB,1TB,
Mobile Phone,Motorola,37AE5317,Their western may region break poor black campaign food.,178709,2024-09-19,2024-11-01,2,Heather Smith,North Jacob,South,,Snapdragon 7s,6GB,512GB,
Mobile Phone,Samsung,318E75F3,Way family bed my guy best job realize.,181998,2023-06-29,2023-07-20,4,Lucas Guzman,Lake Jackville,North,,MediaTek Dimensity,16GB,64GB,
Mobile Phone,Nokia,0E72A2AB,How act foreign long include moment blood report foot together.,80974,2024-11-28,2025-01-02,5,Rebecca Adams,Port Michaelfort,Central,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Asus,76DA7C2B,Talk off meeting three hotel economic dog.,175957,2023-07-30,2023-08-28,7,Kara Thomas,Lake Edwardbury,Central,,Snapdragon 7s,16GB,128GB,
Mobile Phone,Sony,449443CC,Movement difficult sure response read would amount above whom marriage.,120601,2025-01-12,2025-02-26,4,Hector Taylor,Staceyview,East,,Apple A-Series,12GB,512GB,
Mobile Phone,Vivo,1D9F88E6,Risk herself budget eight leader here we save north leader.,196445,2024-03-21,2024-04-23,2,Tina Holmes,Carolhaven,Central,,Samsung Exynos,32GB,64GB,
Mobile Phone,Acer,79535733,Newspaper our great catch second lose energy impact system.,131642,2023-11-30,2023-12-13,2,Desiree Garner,Lake Davidtown,Central,,Snapdragon 8 Gen,8GB,512GB,
Mobile Phone,Motorola,98AAB6E3,Approach move task lawyer why middle several money but central.,47977,2024-06-25,2024-08-14,2,James Lewis,Port Melissaville,South,,MediaTek Helio,8GB,1TB,
Mobile Phone,Realme,A73ED352,Then ground anyone red person southern present wide season industry use school name.,184411,2023-03-26,2023-04-03,4,Deanna Perkins,Bennettburgh,East,,MediaTek Dimensity,32GB,128GB,
Mobile Phone,Realme,348B947F,Walk room order pass upon record officer off business.,67704,2024-05-05,2024-06-25,3,Timothy Mitchell,Tammyside,North,,Apple A-Series,32GB,1TB,
Mobile Phone,iQOO,D0F0AFB4,Newspaper painting first religious business notice fine movie.,122382,2025-01-02,2025-02-27,5,Melissa Garcia,Lake Stephanie,East,,MediaTek Dimensity,6GB,256GB,
Mobile Phone,Samsung,C031BFC4,Education low evening century fact early benefit challenge policy commercial base hand heavy.,98884,2023-07-19,2023-08-22,9,Hannah Gibbs,Laurastad,South,,Snapdragon 8 Gen,4GB,256GB,
Mobile Phone,Vivo,3578FB9D,Vote box admit maybe exist choice drug charge move hospital market owner Republican central.,160986,2023-10-20,2023-12-17,1,Eric Young,Davidchester,South,,MediaTek Dimensity,4GB,128GB,
Mobile Phone,Vivo,7F9CACDD,Response garden cause lose together value summer contain movement interesting character foreign capital.,55457,2024-06-17,2024-08-14,9,Christopher Schroeder,Shannonberg,South,,Apple A-Series,32GB,1TB,
Mobile Phone,Dell,64F308C1,Subject address study soon machine remain increase fly even final plan few school.,157920,2023-08-19,2023-10-06,5,Leah Morris,West Brandon,North,,Snapdragon 7s,12GB,512GB,
Mobile Phone,Lenovo,89D1E39F,Those organization business light financial always reach ahead security thing free.,43459,2024-10-17,2024-10-30,4,Kathleen Mason,East Amy,West,,Snapdragon 7s,6GB,64GB,
Mobile Phone,Asus,37970A60,And yard economic answer mission dinner such size grow pretty.,159794,2025-01-28,2025-02-21,1,Kenneth Reyes,Marcport,North,,Snapdragon 7 Gen,32GB,64GB,
Mobile Phone,Toshiba,28C77A7C,Good throughout successful worker reach difference strategy beyond society expert need in.,181239,2025-01-09,2025-02-08,6,Thomas Taylor,West Jose,South,,MediaTek Dimensity,4GB,512GB,
Mobile Phone,Acer,CDDFEF25,Visit because amount summer major wrong property personal clearly sit answer.,40618,2023-06-12,2023-07-09,8,Norma Gibbs,West Suzanne,South,,MediaTek Dimensity,8GB,128GB,
Mobile Phone,Dell,63FE76DD,Approach necessary drive base federal half sure.,94493,2024-11-02,2024-11-25,1,Maria Henry,Allenview,South,,Samsung Exynos,6GB,64GB,
Mobile Phone,Asus,F3CAE785,Wide blood middle scientist policy often important eight.,136748,2023-12-08,2024-01-12,6,Angela Jones DDS,Stewartstad,North,,Samsung Exynos,16GB,512GB,
Mobile Phone,Redmi,2564C180,Threat prepare doctor real happy big radio spring activity tell prevent.,138546,2023-07-04,2023-07-26,9,Tabitha Walker,Jonesberg,West,,Samsung Exynos,16GB,512GB,
Mobile Phone,Toshiba,A9F9403F,Quality turn television change run kid responsibility early always.,16927,2023-11-25,2024-01-02,10,Ryan Morales,Franciscoside,South,,Snapdragon 7 Gen,4GB,512GB,
Mobile Phone,Microsoft,76321F31,May reveal six free artist story life test always statement wide benefit early.,181506,2025-01-23,2025-02-09,7,Elizabeth Colon,Weisshaven,North,,Samsung Exynos,12GB,64GB,
Mobile Phone,Sony,87780AFD,Thought able pressure view year lot lay list skill others garden.,195364,2025-01-19,2025-02-13,8,Alan Johnson,West Andrew,East,,Snapdragon 7s,4GB,64GB,
Mobile Phone,Vivo,EEF36B6C,Sport form camera step soon should fund decide.,50002,2024-04-13,2024-05-07,6,Jason Butler,New Cheryl,Central,,Snapdragon 7 Gen,16GB,64GB,
Mobile Phone,Realme,E52669D0,Hundred today chance animal cell fight.,28746,2024-05-21,2024-06-09,3,Christopher Gilbert,West Adrianland,North,,Samsung Exynos,32GB,256GB,
Mobile Phone,HP,750AD3C8,Edge simple option heavy remember society factor threat almost use.,41307,2023-05-24,2023-05-26,9,Jared Patton,North Arielborough,East,,MediaTek Helio,32GB,128GB,
Mobile Phone,Motorola,C7511C5C,Return hold write difference evidence professor thought example series.,199125,2023-06-27,2023-08-21,10,Lisa Arnold,Port Todd,West,,Snapdragon 7s,6GB,256GB,
Mobile Phone,OnePlus,3805728B,Produce third particularly painting international lose.,53658,2024-09-23,2024-11-11,4,Dylan Lee,Raymondton,Central,,Apple A-Series,4GB,256GB,
