Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Laptop,iQOO,D39E4B35,Compare where morning provide fear skin late.,87729,2024-11-02,2024-11-16,1,William Anderson,Boothside,West,Ryzen 5,Ryzen 5,4GB,1TB,256GB
Laptop,Apple,4C70112B,Remember in paper speech range throw note reach back work local.,13904,2023-05-23,2023-07-15,9,Dennis Smith,Taylorhaven,South,i3,i3,32GB,64GB,512GB
Laptop,Apple,652823B7,Use party include less adult or protect plan factor phone keep certainly none.,137442,2024-04-12,2024-04-28,8,Dustin Johnson,Lake Jacobburgh,West,i5,i5,16GB,256GB,256GB
Laptop,Nokia,B3131763,Marriage both past ball fill rate toward.,184047,2024-10-21,2024-11-02,5,Brandy Hall,Port Todd,West,Ryzen 9,Ryzen 9,4GB,128GB,2TB
Laptop,Acer,71DC8030,Later thought speech try Republican along question us those.,140714,2024-12-31,2025-02-18,2,Sheena Cross,Williamsland,West,Ryzen 5,Ryzen 5,12GB,128GB,512GB
Laptop,Apple,AD5505C0,Theory century myself list institution beat theory purpose early chair.,88001,2024-07-08,2024-08-24,5,Desiree Thomas,Micheleport,Central,i5,i5,16GB,1TB,2TB
Laptop,Dell,A062EF38,Son writer until much region rock such treatment vote line control music almost.,60146,2024-07-02,2024-08-20,1,Bethany Martinez,Sandovalburgh,West,i3,i3,16GB,64GB,1TB
Laptop,Microsoft,7B20AE7C,Start attack painting military get activity knowledge explain again west.,42273,2023-07-22,2023-08-23,3,Michael Greer,Barberfurt,Central,Ryzen 7,Ryzen 7,8GB,128GB,256GB
Laptop,Lenovo,AB98717A,Expert current page fire over buy beat.,131220,2025-01-16,2025-03-09,8,Russell Bauer,North Brian,East,i9,i9,8GB,256GB,2TB
Laptop,Lenovo,FFF2AFEE,Up head gun candidate kitchen level firm purpose charge still information test instead.,56130,2023-06-15,2023-08-03,10,William Wagner,North James,West,i7,i7,4GB,64GB,2TB
Laptop,Acer,C79E4339,Organization former challenge available cause increase.,11155,2025-01-30,2025-02-19,4,Lee Smith,South Lindsay,Central,Ryzen 7,Ryzen 7,16GB,128GB,2TB
Laptop,Redmi,F2DA3F8F,Medical second school especially site piece.,141712,2024-01-15,2024-01-17,4,Megan Mcdonald,Salazarfort,East,i7,i7,4GB,512GB,256GB
Laptop,Lenovo,474547F2,Experience down sing against ready value him.,164169,2024-12-06,2025-01-14,10,Pamela Pierce,East Lisaburgh,West,i3,i3,8GB,512GB,256GB
Laptop,Lenovo,A92078B8,Sister clearly wait understand worker financial within government program religious per.,7660,2024-09-28,2024-11-13,3,Jennifer Curtis,West Richard,West,Ryzen 5,Ryzen 5,8GB,128GB,256GB
Laptop,Vivo,A675D88C,Great since bank foot finish when career oil build.,139350,2025-03-19,2025-04-17,5,Olivia Velez,Patrickview,West,Ryzen 9,Ryzen 9,8GB,1TB,512GB
Laptop,Motorola,220D6977,School international less stand take ever.,69410,2023-07-01,2023-07-13,2,Sandra Kramer,Vincentville,Central,i5,i5,32GB,128GB,1TB
Laptop,Lenovo,27EF997C,Explain assume more race hour when.,128815,2023-11-07,2023-12-29,1,Nathaniel Barajas,Port Lawrence,Central,i5,i5,4GB,64GB,1TB
Laptop,OnePlus,C1D732ED,Plan say school send together response pattern chair individual final young design.,141477,2025-02-26,2025-03-19,8,Randall Carson,Tuckerfurt,South,i3,i3,6GB,128GB,2TB
Laptop,Asus,3E68475A,Pick unit site it speech night no growth role hair.,182764,2024-04-10,2024-06-07,6,Heather Hernandez,Fergusonborough,North,i5,i5,6GB,128GB,1TB
Laptop,Asus,12F07789,Visit wait leg national suddenly fly box without attention southern necessary probably reality.,88752,2024-12-19,2024-12-23,2,Tina Rogers,North Davidburgh,West,i9,i9,6GB,512GB,1TB
Laptop,Samsung,94D3F676,Authority drive employee always such street.,171813,2024-02-18,2024-03-25,7,Louis Parsons,Smithfort,West,Ryzen 7,Ryzen 7,12GB,128GB,512GB
Laptop,OnePlus,DC37D223,Them policy build go leave six control less southern allow notice sister stop.,16468,2023-05-11,2023-06-24,1,Sonya Miller,Munozshire,West,Ryzen 7,Ryzen 7,16GB,128GB,512GB
Laptop,HP,325F3BCB,Might become focus person seven position south catch eight surface cell evening building.,72290,2024-07-15,2024-07-18,7,Hayley Garcia,Jasmineton,North,Ryzen 3,Ryzen 3,16GB,128GB,1TB
Laptop,Apple,82F3BEC0,Out able general large work similar material production market front seek simple.,89016,2023-12-26,2024-02-17,6,Sara Martinez,Sandraview,Central,i5,i5,8GB,128GB,2TB
Laptop,Redmi,DCDB1BA5,Camera rather lot people again once throw prepare wind series.,99363,2023-05-06,2023-05-23,10,Crystal Arnold,West Charlesburgh,Central,i5,i5,8GB,256GB,256GB
Laptop,Lenovo,8F752990,Suffer service response role travel reflect weight realize democratic strategy how near themselves.,142020,2024-05-22,2024-06-19,3,Amber Dickerson,North Mary,South,i3,i3,32GB,128GB,1TB
Laptop,OnePlus,B1BAD72A,Happy process everything general message kind.,94481,2024-07-02,2024-08-24,1,Rebecca Porter,East Donald,Central,Ryzen 9,Ryzen 9,16GB,64GB,256GB
Laptop,Lenovo,77F1C8F8,Support billion woman dinner strong which consider week investment matter century.,135033,2023-08-15,2023-09-18,7,Angela Adams,Lauraton,East,Ryzen 9,Ryzen 9,32GB,128GB,1TB
Laptop,Nokia,96F19927,Person model last might on me word top consumer own situation strong medical.,189447,2023-11-01,2023-12-20,8,Nathan Hall,East Richard,North,i9,i9,8GB,128GB,2TB
Laptop,Lenovo,398AEA7F,International within mission bar financial these leader consumer moment seem my.,102652,2023-09-05,2023-10-18,9,Kevin Mathis,West Michael,South,i5,i5,8GB,1TB,256GB
Laptop,Acer,B1F5045F,Question town word pick know sometimes I follow positive other both customer clearly.,174914,2025-01-23,2025-02-07,5,Joshua Saunders,Martintown,West,i5,i5,4GB,1TB,2TB
Laptop,Vivo,47249AC3,Water girl away box buy few.,10360,2023-09-13,2023-10-01,5,James Burgess,Fisherborough,Central,i9,i9,16GB,128GB,1TB
Laptop,Google,A6839CB9,Teach mouth his professional hospital learn production none.,111915,2023-04-26,2023-05-07,6,Jason Spencer,Port Zacharymouth,East,i7,i7,8GB,256GB,256GB
Laptop,Realme,13DF5F08,Far speak involve kind above water budget before word budget.,130137,2023-08-09,2023-08-14,2,Henry Hickman,North Brittanyborough,North,Ryzen 7,Ryzen 7,16GB,512GB,1TB
Laptop,Motorola,84CC53A9,Race good degree operation yourself face morning now their trade reach environmental street.,190143,2023-06-01,2023-07-23,7,Ashley Carey,Johnsonfort,West,i3,i3,6GB,256GB,2TB
Laptop,iQOO,15443566,One claim north certain available difference sound money message something condition truth.,112490,2023-11-07,2023-11-14,9,Mike Porter,North Angel,Central,i5,i5,12GB,128GB,2TB
Laptop,OnePlus,58084B49,Security rich real between stage subject edge claim film this whether capital.,45395,2024-11-21,2024-11-28,6,Alexis Vaughn,East Emily,East,Ryzen 5,Ryzen 5,6GB,64GB,1TB
Laptop,Microsoft,120E0754,Old make its wish fall authority child effect address then upon.,29923,2023-10-17,2023-10-19,4,William West,Lake Dawnstad,Central,i9,i9,8GB,64GB,2TB
Laptop,Motorola,5FEC2D6B,Point investment buy analysis actually brother situation despite accept buy at writer.,34794,2024-02-22,2024-04-08,9,Robert Santos,South Rodneyfort,West,i5,i5,12GB,1TB,512GB
Laptop,Microsoft,D226BBF1,Character really cover draw can send great conference down from sound me.,118247,2024-12-08,2025-01-27,7,Ryan Carr,Davenportside,North,Ryzen 3,Ryzen 3,12GB,128GB,512GB
Laptop,Google,E5280A9F,Happy large that order too on their gun agree.,103806,2023-11-18,2024-01-16,3,Gabrielle Olson,West Misty,East,Ryzen 7,Ryzen 7,32GB,1TB,512GB
Laptop,Acer,0473B041,It job whatever drop end exactly cell nice film respond.,23458,2024-09-08,2024-11-02,5,Jamie Mendoza,Grimesmouth,East,Ryzen 9,Ryzen 9,8GB,64GB,256GB
Laptop,Asus,FD158A0A,Worry story professional along history process leave campaign evidence husband culture.,25331,2024-06-30,2024-07-04,1,Kevin Benson,West Samantha,South,Ryzen 3,Ryzen 3,16GB,512GB,2TB
Laptop,Acer,6C2D120A,Tend well dream create cover inside tend weight term something student money open.,92678,2023-07-31,2023-08-24,5,Haley Wolf,Andrewshire,South,Ryzen 3,Ryzen 3,8GB,1TB,512GB
Laptop,Sony,B7C9AAB3,Capital reality law impact provide executive service summer education student let world.,16761,2024-12-29,2025-02-20,1,Kelli Matthews,Lake Wendy,South,Ryzen 3,Ryzen 3,8GB,64GB,256GB
Laptop,HP,0399CDF1,System stay happen Democrat eight nation upon.,60306,2024-02-28,2024-03-10,2,Michael Lamb,Christineview,Central,Ryzen 5,Ryzen 5,6GB,128GB,1TB
Laptop,iQOO,FFB303B6,Upon continue challenge believe matter down sing also call bed might.,146929,2023-11-02,2023-11-10,4,Mary Wood,New Robertmouth,Central,Ryzen 5,Ryzen 5,6GB,64GB,2TB
Laptop,Lenovo,D67C392C,Black nothing institution individual debate particular especially series.,37772,2024-01-14,2024-03-03,1,Thomas Blake,Crawfordbury,Central,i3,i3,12GB,128GB,1TB
Laptop,Realme,219CC598,Program become coach manage specific economy.,56901,2023-12-01,2023-12-27,9,Garrett Tran,Port Kyle,West,Ryzen 3,Ryzen 3,8GB,1TB,256GB
Laptop,HP,59D186CC,Very event month again build thousand think stuff suffer.,22099,2023-10-04,2023-10-20,2,Richard Estrada,Mitchellstad,Central,Ryzen 3,Ryzen 3,6GB,128GB,256GB
Laptop,HP,5FD34AB9,Medical question remember condition have unit woman together like campaign top American help.,19744,2024-01-20,2024-03-12,5,Ryan Russo,Lake Pamela,South,Ryzen 7,Ryzen 7,32GB,64GB,1TB
Laptop,Vivo,54DEA6EA,Social attention small simply produce their operation spend read challenge data here quite.,58206,2024-07-07,2024-07-26,7,Katherine May,Bryantville,East,i3,i3,6GB,512GB,512GB
Laptop,Samsung,5CDA3654,Budget office measure billion good someone piece no fund plant tell.,76806,2023-10-25,2023-12-15,9,Marvin Reese,South Daniel,West,Ryzen 5,Ryzen 5,12GB,1TB,512GB
Laptop,Realme,16402962,Turn member during small pattern human high include source why about stop.,174473,2024-10-16,2024-10-28,10,Ronald Johnson,Port Lindseymouth,Central,Ryzen 7,Ryzen 7,32GB,1TB,1TB
Laptop,Dell,290BEBAA,Recognize true student budget probably send charge best dinner already draw.,52416,2023-10-22,2023-11-27,3,Cynthia Wiggins,Thomasmouth,East,Ryzen 5,Ryzen 5,16GB,512GB,512GB
Laptop,Huawei,823200E7,Risk though able feel at modern about contain although wrong sense stage adult.,191991,2024-05-05,2024-05-18,3,Ashley Boyd,Hansenside,North,Ryzen 5,Ryzen 5,16GB,256GB,512GB
Laptop,Asus,81BC4694,Look dark pick short various quality have nice forward hundred animal.,59271,2024-07-29,2024-09-06,4,Jennifer Allen,Amyfurt,East,Ryzen 3,Ryzen 3,6GB,256GB,512GB
Laptop,Nokia,2660070A,Record sure bit point adult model necessary rest stay alone.,120344,2024-11-16,2025-01-07,7,William Rocha,Stephaniemouth,West,Ryzen 5,Ryzen 5,4GB,128GB,2TB
Laptop,Samsung,DF343F29,Value pressure on course safe worry author score three quality debate.,13314,2025-02-01,2025-03-21,10,Amanda Lin,West Mirandashire,East,Ryzen 3,Ryzen 3,16GB,64GB,1TB
Laptop,Nokia,F12A545C,Perhaps hair big magazine personal contain newspaper international continue make affect attention force.,23691,2025-01-07,2025-03-01,5,Cynthia Bennett,North Davidmouth,South,i3,i3,16GB,1TB,256GB
Laptop,Realme,AE001835,Second do support environmental leg hear commercial light.,33897,2023-10-13,2023-10-23,5,Diane Rodriguez,Joeport,South,i3,i3,12GB,512GB,1TB
Laptop,iQOO,76B8D983,Resource design street sister stuff relationship move serious animal employee from low.,177444,2025-01-17,2025-02-05,9,Rachel Lambert,Carterside,East,Ryzen 3,Ryzen 3,16GB,256GB,1TB
Laptop,Vivo,52268D57,Walk help give animal knowledge fish yard research.,146923,2024-10-12,2024-11-07,1,Jacqueline Peterson,Walkerside,South,i9,i9,16GB,64GB,1TB
Laptop,Asus,04C712EE,Difference happy something well civil hundred well.,116381,2025-01-26,2025-03-25,5,Andrea Munoz,Port Michaelfort,South,i3,i3,16GB,1TB,2TB
Laptop,Oppo,F7313BE9,Home able particular determine while these day drug page add father once.,111820,2024-08-07,2024-08-08,4,Diane Smith,Port Michael,East,i3,i3,6GB,512GB,256GB
Laptop,Nokia,EB532A09,Management there network party truth in little source you on ask.,77798,2024-05-31,2024-07-09,6,Kayla Sullivan,East Kelly,North,i7,i7,12GB,128GB,256GB
Laptop,Asus,75291E56,Try interview service important social western answer really garden reason.,100355,2023-03-31,2023-04-06,7,Teresa Bray,Farleyfurt,West,i9,i9,32GB,256GB,256GB
Laptop,Toshiba,FA6A0309,Follow hold discussion charge edge provide pretty true bad education.,172918,2023-04-21,2023-06-03,8,Patricia Davidson,North Stephen,West,i3,i3,32GB,512GB,512GB
Laptop,Sony,DF9EE06D,Reveal policy term safe mouth concern record Mrs present ability.,183983,2023-11-25,2023-11-26,1,Erin Mclean,Edwardsview,East,Ryzen 3,Ryzen 3,4GB,512GB,256GB
Laptop,Vivo,4EBEE859,Best future still service owner school discover agency.,123636,2024-06-18,2024-08-09,1,David Sullivan,New Karenside,East,Ryzen 7,Ryzen 7,32GB,256GB,1TB
Laptop,Vivo,337AB7E7,Tough school rise however section see.,185189,2024-05-28,2024-07-07,2,Isaiah Gonzales,Robertsland,East,i5,i5,4GB,512GB,512GB
Laptop,Sony,D213CCEA,Source TV agency spring half term change hold matter after leave serious deal.,101250,2024-02-02,2024-02-26,9,Mackenzie Pratt,Stacyland,North,Ryzen 9,Ryzen 9,12GB,256GB,2TB
Laptop,Samsung,8C21202E,Evening area television several tend the possible society speak yet.,160492,2023-04-03,2023-05-11,10,Sharon Davis,Wellschester,West,i5,i5,12GB,256GB,256GB
Laptop,Huawei,B0A99AFB,This up west though nice executive painting air.,186985,2024-12-03,2024-12-23,8,Melody Gibson,Sheltonstad,South,i3,i3,12GB,512GB,512GB
Laptop,Realme,3009E8B7,Easy still prepare participant heavy bring party.,187080,2023-04-07,2023-04-27,1,John Hall,South Bryan,North,i3,i3,8GB,128GB,256GB
Laptop,Realme,A14D7F58,Authority start black clearly build up matter.,110810,2023-12-24,2024-01-01,5,Christine Gordon,North Megan,North,Ryzen 5,Ryzen 5,32GB,512GB,1TB
Laptop,iQOO,8018F789,Church truth movement environment consumer fast must place suddenly information certain your music.,69126,2024-06-12,2024-07-25,2,Ashley Santiago,North Jessicaland,Central,Ryzen 3,Ryzen 3,6GB,1TB,256GB
Laptop,Google,70FB2CB2,Explain drug other economic religious network tax shoulder sort paper team.,89665,2024-01-22,2024-03-11,3,Barry Cole,South Virginiamouth,Central,Ryzen 5,Ryzen 5,16GB,64GB,512GB
Laptop,Sony,CABF5E0B,Inside performance save economic relationship number power effort term cause eat.,40993,2023-07-19,2023-09-03,4,Haley Diaz,Savagestad,Central,Ryzen 9,Ryzen 9,6GB,128GB,1TB
Laptop,iQOO,C840A10E,To hotel contain enjoy cup building would same establish war across.,142077,2023-06-10,2023-07-05,3,John Perez,East Melaniemouth,East,i7,i7,16GB,64GB,1TB
Laptop,Vivo,1C8130B2,Break both film they prove around indicate tell pattern that work.,11189,2023-12-02,2023-12-25,4,Gabriel Griffith,West Patricia,Central,Ryzen 9,Ryzen 9,32GB,64GB,2TB
Laptop,Motorola,38AA23B0,Ok break free music way public blue statement face as.,124325,2024-09-16,2024-10-11,8,Nicole Roman,East Carolhaven,South,Ryzen 9,Ryzen 9,16GB,1TB,2TB
Laptop,Microsoft,D46C5B15,Value tax head air TV born forward think family west notice begin.,74170,2024-10-17,2024-11-07,7,Tara Hood,Matthewchester,East,Ryzen 9,Ryzen 9,16GB,1TB,256GB
Laptop,Lenovo,BC59023C,Item them soldier international deal pay road off hour travel reduce fact doctor.,127479,2025-02-19,2025-03-26,4,Sabrina Whitney,Port Robert,East,Ryzen 7,Ryzen 7,6GB,256GB,512GB
Laptop,Dell,A407CDA9,Institution approach member memory interesting history easy best stock.,139206,2023-11-25,2023-12-12,3,John Knight,Port Matthew,West,Ryzen 3,Ryzen 3,6GB,128GB,1TB
Laptop,iQOO,C460F149,Sport capital front deal eat source big option consider score debate away.,149277,2025-02-20,2025-03-22,8,Bruce Hall,Katieborough,East,Ryzen 9,Ryzen 9,6GB,64GB,256GB
Laptop,HP,27C0D98D,Opportunity brother push opportunity process guess large.,38628,2024-02-04,2024-03-02,5,Margaret Hunt,Josephstad,North,Ryzen 5,Ryzen 5,4GB,64GB,2TB
Laptop,Dell,1B201389,School write source without story bill agency dark poor call this onto.,141904,2024-12-24,2025-01-13,2,Samantha Mcclain,Debbieville,North,Ryzen 3,Ryzen 3,4GB,1TB,2TB
Laptop,Redmi,A41CC480,Forward method year sell pay far wide less attention middle give side.,169657,2024-03-30,2024-05-22,3,Catherine West,Douglasside,South,i7,i7,6GB,256GB,256GB
Laptop,Toshiba,4E9563F1,Special wind race better manage life eight pay approach team.,64507,2023-09-29,2023-11-03,3,Jessica Thomas,Stevensmouth,Central,Ryzen 7,Ryzen 7,16GB,512GB,1TB
Laptop,Asus,F6B7150C,Item however couple throw me between remain week ok.,148574,2023-06-28,2023-07-03,4,Troy Francis,Mathewfurt,South,i5,i5,6GB,256GB,2TB
Laptop,Oppo,DAC59805,Past choice action main card deal but whom.,28609,2023-11-07,2023-12-01,8,Lynn Edwards,Williamland,West,Ryzen 5,Ryzen 5,4GB,128GB,2TB
Laptop,Nokia,81D6CA17,From give call add industry mean late occur nearly he adult.,80037,2023-11-04,2023-11-19,7,John Mullen,Jeffreyberg,North,i7,i7,32GB,128GB,2TB
Laptop,Huawei,E7FF7926,Week will front affect risk fear organization clearly attack.,70139,2023-08-26,2023-09-12,6,Ronald Nunez,East Brentview,North,i9,i9,6GB,512GB,256GB
Laptop,Oppo,45196676,Which color break next operation month care several art later day.,42751,2023-12-17,2024-02-15,8,Ryan Roach,Port Richardland,Central,Ryzen 7,Ryzen 7,6GB,64GB,2TB
Laptop,Vivo,99CD81EB,See yes there tough stop society simply.,169590,2023-08-26,2023-09-20,8,Kenneth Sullivan,Kingbury,South,Ryzen 3,Ryzen 3,8GB,512GB,512GB
Laptop,Nokia,EC3E6847,Hit table wind always purpose check else else film.,91062,2023-06-11,2023-08-08,9,Michelle Ryan,Lake Ericland,South,i7,i7,6GB,64GB,256GB
Laptop,Toshiba,A465B826,Pretty write home chair usually detail response score above single hit effect.,39626,2024-12-21,2024-12-28,4,Tammy Marshall,Gillport,Central,Ryzen 7,Ryzen 7,8GB,512GB,1TB
Laptop,Apple,C8864288,Successful expect they night ten conference including outside before control space begin begin.,7539,2024-01-14,2024-03-01,8,Melanie Edwards,North Christinaton,West,i7,i7,16GB,64GB,256GB
Laptop,HP,5483ED64,Push early although happen building population oil remain present focus common.,173078,2023-04-02,2023-04-23,7,Anthony Armstrong,North Christian,West,i5,i5,6GB,64GB,2TB
Laptop,Realme,9D56369C,Assume section middle themselves natural author hear you.,68103,2023-04-14,2023-05-19,1,Brittany Faulkner,South Sarah,West,Ryzen 9,Ryzen 9,4GB,128GB,256GB
Laptop,Huawei,5336B653,Catch both also father spend appear thought.,193632,2023-07-17,2023-08-30,7,Michelle Owen,Grahamfurt,North,i9,i9,12GB,1TB,2TB
Laptop,Vivo,1498645F,Floor analysis officer would company peace could down suffer common.,36796,2024-06-05,2024-06-07,5,Victoria Martinez,Port Heather,South,i9,i9,12GB,512GB,512GB
Laptop,HP,1643BC69,Set area industry soon suddenly or.,37034,2024-08-13,2024-09-14,9,Mary Rodriguez,West Carolynland,East,Ryzen 5,Ryzen 5,32GB,128GB,2TB
Laptop,Google,904BBDA4,Happy collection key reflect amount effect popular by director attorney window prove.,102113,2024-12-09,2025-01-12,6,Joshua Carlson II,Maryborough,South,Ryzen 9,Ryzen 9,32GB,256GB,1TB
Laptop,Dell,12A36D60,Drug smile popular possible Congress commercial realize soldier feeling involve.,48833,2025-02-02,2025-03-02,8,Robert Harris,Annafurt,Central,Ryzen 7,Ryzen 7,8GB,128GB,512GB
Laptop,Redmi,DAEB1009,Else prevent person well ahead listen he.,61525,2023-08-24,2023-10-16,5,Lori Hill,Robertmouth,North,Ryzen 5,Ryzen 5,6GB,1TB,256GB
